pair_uid,data_bucket,candidate_language,candidate_scope,review_stratum,core_transfer_eligible,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,same_market_raw_bool,same_source_dataset_bool,review_priority,review_status,review_label,profile_category_jaccard,has_shared_title_clone,has_shared_description_clone,has_shared_contact_exact,has_shared_pgp_fingerprint,shared_title_count_capped,shared_description_count_capped,shared_category_count_capped,shared_contact_count_capped,shared_pgp_fingerprint_count_capped,boilerplate_ratio_left,boilerplate_ratio_right,boilerplate_ratio_max,boilerplate_ratio_gap_abs,shared_title_idf_sum,shared_description_idf_sum,shared_title_idf_mean,shared_description_idf_mean,shared_boilerplate_count,shared_low_df_sentence_count,shared_rare_ngram_count,candidate_rule_count_raw,sparse_lexical_similarity_raw,structural_support_score_raw,left_market_profile_size,right_market_profile_size,item_count_percentile_gap_abs,price_median_percentile_gap_abs,title_length_median_percentile_gap_abs,description_length_median_percentile_gap_abs,digit_ratio_mean_percentile_gap_abs,punct_ratio_mean_percentile_gap_abs,repeated_title_share_percentile_gap_abs,repeated_description_share_percentile_gap_abs,max_category_share_percentile_gap_abs,uppercase_ratio_mean_percentile_gap_abs,item_count_raw_gap_abs,price_median_raw_gap_abs,title_length_median_raw_gap_abs,description_length_median_raw_gap_abs,digit_ratio_mean_raw_gap_abs,punct_ratio_mean_raw_gap_abs,repeated_title_share_raw_gap_abs,repeated_description_share_raw_gap_abs,max_category_share_raw_gap_abs,uppercase_ratio_mean_raw_gap_abs,embedding_cosine_gte_multilingual_base,embedding_cosine_bge_m3,embedding_cosine_multilingual_e5_large,embedding_cosine_labse,embedding_cosine_paraphrase_multilingual_mpnet,reranker_score_gte_multilingual_reranker_base,reranker_score_bge_reranker_v2_m3
products_data.csv|__unknown__|seller_id:579292||products_data.csv|__unknown__|seller_id:582222,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:579292,products_data.csv|__unknown__|seller_id:582222,__unknown__,__unknown__,1,1,high,pending,,1.0,0,1,0,0,0,2,1,0,0,0.083333,0.076923,0.083333,0.00641,0,11.337581,0.0,5.668791,1,0,0,3,0.369189,0.979607,673,673,0.0,0.0,0.10119,0.723215,0.203869,0.433036,0.0,0.0,0.0,0.226191,0.0,0.0,4.0,1691.0,0.036519,0.10967,0.0,0.0,0.0,0.016958,0.97848,0.919748,0.958643,0.856385,0.853855,0.64252,0.123585
products_data.csv|__unknown__|seller_id:528952||products_data.csv|__unknown__|seller_id:533821,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:528952,products_data.csv|__unknown__|seller_id:533821,__unknown__,__unknown__,1,1,high,pending,,1.0,0,1,0,0,0,1,1,0,0,0.416667,0.5,0.5,0.083333,0,32.483822,0.0,5.41397,5,0,0,3,0.413819,0.743541,673,673,0.0,0.31994,0.373512,0.046131,0.075893,0.038691,0.0,0.0,0.0,0.227678,0.0,485.0,8.5,1049.0,0.103313,0.029577,0.0,0.0,0.0,0.016823,0.996729,0.940423,0.972677,0.974278,0.993028,0.903801,0.083219
products_data.csv|__unknown__|seller_id:579776||products_data.csv|__unknown__|seller_id:588888,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:579776,products_data.csv|__unknown__|seller_id:588888,__unknown__,__unknown__,1,1,high,pending,,1.0,0,1,0,0,0,1,1,0,0,0.416667,0.333333,0.416667,0.083334,0,15.354303,0.0,5.118101,3,0,0,3,0.364551,0.872531,673,673,0.0,0.092262,0.339286,0.005952,0.00744,0.059524,0.0,0.022322,0.0,0.074405,0.0,3.5,9.0,199.5,0.001838,0.046516,0.0,0.5,0.0,0.004731,0.984314,0.928734,0.964471,0.949537,0.944796,0.669194,0.166726
products_data.csv|__unknown__|seller_id:579292||products_data.csv|__unknown__|seller_id:588888,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:579292,products_data.csv|__unknown__|seller_id:588888,__unknown__,__unknown__,1,1,high,pending,,1.0,0,1,0,0,0,1,1,0,0,0.083333,0.333333,0.333333,0.25,0,6.126936,0.0,6.126936,0,0,0,3,0.369362,0.851031,673,673,0.072917,0.0,0.002976,0.008929,0.002977,0.017857,0.0,0.022322,0.0,0.110119,1.0,0.0,0.5,214.0,0.000708,0.01495,0.0,0.5,0.0,0.009427,0.988173,0.926503,0.962544,0.879339,0.869408,0.699027,0.15631
products_data.csv|__unknown__|seller_id:579776||products_data.csv|__unknown__|seller_id:582222,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:579776,products_data.csv|__unknown__|seller_id:582222,__unknown__,__unknown__,1,1,high,pending,,1.0,0,1,0,0,0,1,1,0,0,0.416667,0.076923,0.416667,0.339744,0,5.210645,0.0,5.210645,1,0,0,3,0.369446,0.843974,673,673,0.072917,0.092262,0.241072,0.708334,0.193452,0.391369,0.0,0.0,0.0,0.041667,1.0,3.5,5.5,1277.5,0.033973,0.078104,0.0,0.0,0.0,0.0028,0.98539,0.940573,0.969605,0.969962,0.961325,0.694191,0.20757
products_data.csv|__unknown__|seller_id:635552||products_data.csv|__unknown__|seller_id:709223,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:635552,products_data.csv|__unknown__|seller_id:709223,__unknown__,__unknown__,1,1,high,pending,,0.333333,0,1,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0,12.829236,0.0,6.414618,0,0,0,3,0.442901,0.600439,673,673,0.0,0.407739,0.177083,0.0,0.354166,0.001488,0.0,0.0,0.0,0.5625,0.0,19.0,4.0,0.0,0.042134,0.000167,0.0,0.0,0.0,0.093579,0.981179,0.860074,0.899431,0.899022,0.766007,0.558852,0.041399
products_data.csv|__unknown__|seller_id:528954||products_data.csv|__unknown__|seller_id:529128,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:528954,products_data.csv|__unknown__|seller_id:529128,__unknown__,__unknown__,1,1,high,pending,,1.0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,6.414618,0.0,6.414618,0,0,0,3,0.287196,0.996576,673,673,0.0,0.0,0.0,0.252976,0.046131,0.163691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.005133,0.022258,0.0,0.0,0.0,0.0,0.986573,0.864808,0.917197,0.905965,0.885419,0.657974,0.35858
products_data.csv|__unknown__|seller_id:524296||products_data.csv|__unknown__|seller_id:528952,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:524296,products_data.csv|__unknown__|seller_id:528952,__unknown__,__unknown__,1,1,high,pending,,1.0,0,1,0,0,0,1,1,0,0,0.416667,0.416667,0.416667,0.0,0,32.483822,0.0,5.41397,5,0,0,3,0.322873,0.796548,673,673,0.0,0.202381,0.214286,0.002977,0.002976,0.001489,0.0,0.0,0.0,0.023809,0.0,104.0,4.5,57.0,0.007839,0.00542,0.0,0.0,0.0,0.001956,0.993356,0.912184,0.959719,0.97353,0.985604,0.862408,0.144673
products_data.csv|__unknown__|seller_id:101978||products_data.csv|__unknown__|seller_id:1895295,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:101978,products_data.csv|__unknown__|seller_id:1895295,__unknown__,__unknown__,1,1,high,pending,,0.5,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,5.721471,0.0,5.721471,0,0,0,2,0.402044,0.53139,673,673,0.072917,0.119048,0.040179,0.46131,0.31994,0.087797,0.013393,0.016369,0.837798,0.28125,1.0,3.9,1.5,200.5,0.043382,0.007754,0.333333,0.333333,0.333333,0.03108,0.981045,0.849411,0.911073,0.954103,0.855996,0.677483,0.0762
products_data.csv|__unknown__|seller_id:507092||products_data.csv|__unknown__|seller_id:579776,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:507092,products_data.csv|__unknown__|seller_id:579776,__unknown__,__unknown__,1,1,high,pending,,1.0,0,1,0,0,0,2,1,0,0,0.0,0.416667,0.416667,0.416667,0,6.126936,0.0,6.126936,0,0,0,3,0.298426,0.753696,673,673,0.142857,0.092262,0.267858,0.083334,0.153274,0.03869,0.0,0.0,0.0,0.290179,5.0,3.5,6.5,723.5,0.024299,0.025611,0.0,0.0,0.0,0.025284,0.98784,0.899928,0.936583,0.891045,0.850524,0.63597,0.150988
products_data.csv|__unknown__|seller_id:472165||products_data.csv|__unknown__|seller_id:740475,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:472165,products_data.csv|__unknown__|seller_id:740475,__unknown__,__unknown__,1,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,6.126936,0.0,6.126936,0,0,0,3,0.363576,0.551537,673,673,0.272321,0.001488,0.315476,0.010417,0.09375,0.157738,0.0,0.0,0.0,0.160714,3.0,0.5,8.0,3.0,0.01325,0.015206,0.0,0.0,0.0,0.010469,0.979889,0.860413,0.91854,0.906704,0.663312,0.531487,0.045128
products_data.csv|__unknown__|seller_id:524296||products_data.csv|__unknown__|seller_id:529130,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:524296,products_data.csv|__unknown__|seller_id:529130,__unknown__,__unknown__,1,1,high,pending,,1.0,0,1,0,0,0,1,1,0,0,0.416667,0.5,0.5,0.083333,0,32.483822,0.0,5.41397,5,0,0,3,0.246255,0.836509,673,673,0.0,0.084821,0.084821,0.052084,0.056547,0.046131,0.0,0.0,0.0,0.221726,0.0,181.0,2.5,1114.5,0.096346,0.026896,0.0,0.0,0.0,0.016948,0.993423,0.934025,0.963149,0.966841,0.986052,0.887718,0.129995
products_data.csv|__unknown__|seller_id:509685||products_data.csv|__unknown__|seller_id:53014,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:509685,products_data.csv|__unknown__|seller_id:53014,__unknown__,__unknown__,1,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.363636,0.142857,0.363636,0.220779,0,16.70196,0.0,5.56732,0,0,0,3,0.309001,0.580099,673,673,0.0,0.230655,0.491071,0.251488,0.141369,0.132441,0.0,0.0,0.0,0.145833,0.0,25.02,10.0,178.0,0.019943,0.012711,0.0,0.0,0.0,0.009709,0.977418,0.910247,0.940447,0.966456,0.843455,0.764597,0.014396
products_data.csv|__unknown__|seller_id:524296||products_data.csv|__unknown__|seller_id:533821,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:524296,products_data.csv|__unknown__|seller_id:533821,__unknown__,__unknown__,1,1,high,pending,,1.0,0,1,0,0,0,1,1,0,0,0.416667,0.5,0.5,0.083333,0,32.483822,0.0,5.41397,5,0,0,3,0.21847,0.794463,673,673,0.0,0.117559,0.159226,0.049108,0.078869,0.037202,0.0,0.0,0.0,0.203869,0.0,381.0,4.0,1106.0,0.111152,0.024157,0.0,0.0,0.0,0.014867,0.994981,0.933493,0.964283,0.968706,0.987371,0.885042,0.095359
products_data.csv|__unknown__|seller_id:553494||products_data.csv|__unknown__|seller_id:707157,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:553494,products_data.csv|__unknown__|seller_id:707157,__unknown__,__unknown__,1,1,high,pending,,0.333333,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,6.414618,0.0,6.414618,0,0,0,3,0.225016,0.682483,673,673,0.001488,0.053571,0.029762,0.0,0.032738,0.007441,0.002976,0.001488,0.011905,0.001488,36.0,101.0,0.5,0.0,0.004827,0.000506,0.056701,0.00398,0.096111,0.000209,0.982988,0.912854,0.95438,0.92988,0.912917,0.664281,0.055705
products_data.csv|__unknown__|seller_id:742494||products_data.csv|__unknown__|seller_id:755386,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:742494,products_data.csv|__unknown__|seller_id:755386,__unknown__,__unknown__,1,1,high,pending,,0.5,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,6.414618,0.0,6.414618,0,0,0,2,0.285963,0.498258,673,673,0.172619,0.316964,0.084822,0.21875,0.114584,0.081845,0.0,0.0,0.886905,0.0,1.0,28.6,2.5,233.0,0.012908,0.015314,0.0,0.0,0.5,0.0,0.984487,0.815147,0.885298,0.920851,0.723166,0.64062,0.079044
products_data.csv|__unknown__|seller_id:528952||products_data.csv|__unknown__|seller_id:529130,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:528952,products_data.csv|__unknown__|seller_id:529130,__unknown__,__unknown__,1,1,high,pending,,1.0,0,1,0,0,0,1,1,0,0,0.416667,0.5,0.5,0.083333,0,32.483822,0.0,5.41397,5,0,0,3,0.171137,0.752695,673,673,0.0,0.287202,0.299107,0.049107,0.053571,0.04762,0.0,0.0,0.0,0.245535,0.0,285.0,7.0,1057.5,0.088507,0.032316,0.0,0.0,0.0,0.018904,0.995252,0.934971,0.957653,0.96989,0.985519,0.936952,0.141385
products_data.csv|__unknown__|seller_id:475252||products_data.csv|__unknown__|seller_id:575467,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:475252,products_data.csv|__unknown__|seller_id:575467,__unknown__,__unknown__,1,1,high,pending,,0.5,0,1,0,0,0,3,1,0,0,0.0,0.0,0.0,0.0,0,11.807584,0.0,5.903792,0,0,0,3,0.218455,0.582308,673,673,0.315476,0.068452,0.775298,0.133929,0.098214,0.126489,0.005953,0.0,0.88244,0.191964,6.0,0.1,17.0,166.0,0.010601,0.01215,0.142857,0.0,0.428571,0.01307,0.981522,0.830053,0.883128,0.88261,0.787216,0.641579,0.256512
products_data.csv|__unknown__|seller_id:565793||products_data.csv|__unknown__|seller_id:645809,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:565793,products_data.csv|__unknown__|seller_id:645809,__unknown__,__unknown__,1,1,high,pending,,0.25,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,6.414618,0.0,6.414618,0,0,0,3,0.201869,0.557731,673,673,0.046131,0.0625,0.401786,0.455357,0.306547,0.383929,0.0,0.0,0.982143,0.071428,2.0,5.0,8.0,1505.0,0.045307,0.08638,0.0,0.0,0.6,0.006465,0.993445,0.895166,0.948812,0.97806,0.937936,0.534169,0.173552
products_data.csv|__unknown__|seller_id:608103||products_data.csv|__unknown__|seller_id:732470,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:608103,products_data.csv|__unknown__|seller_id:732470,__unknown__,__unknown__,1,1,high,pending,,0.333333,0,1,0,0,0,3,1,0,0,0.0,0.0,0.0,0.0,0,12.829236,0.0,6.414618,0,0,0,3,0.158587,0.631535,673,673,0.019346,0.11756,0.266369,0.357143,0.272321,0.299107,0.0,0.0,0.982143,0.075893,1.0,2.7,6.5,316.5,0.041232,0.026871,0.0,0.0,0.6,0.006284,0.971996,0.837948,0.890845,0.905992,0.804583,0.656671,0.019016
products_data.csv|__unknown__|seller_id:1829940||products_data.csv|__unknown__|seller_id:724984,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:1829940,products_data.csv|__unknown__|seller_id:724984,__unknown__,__unknown__,1,1,high,pending,,0.666667,0,1,0,0,0,1,2,0,0,0.0,0.0,0.0,0.0,0,6.414618,0.0,6.414618,0,0,0,3,0.152581,0.602467,673,673,0.174107,0.050595,0.063988,0.233631,0.235119,0.022321,0.0,0.0,0.001488,0.552083,21.0,10.0,1.0,69.0,0.029222,0.005496,0.0,0.0,0.021739,0.059626,0.939583,0.823184,0.904319,0.888248,0.682998,0.61733,0.07161
products_data.csv|__unknown__|seller_id:529130||products_data.csv|__unknown__|seller_id:533821,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:529130,products_data.csv|__unknown__|seller_id:533821,__unknown__,__unknown__,1,1,high,pending,,1.0,0,1,0,0,0,1,1,0,0,0.5,0.5,0.5,0.0,0,37.799828,0.0,5.399975,6,0,0,2,0.0,0.899508,673,673,0.0,0.032738,0.074405,0.002976,0.022322,0.008929,0.0,0.0,0.0,0.017857,0.0,200.0,1.5,8.5,0.014806,0.002739,0.0,0.0,0.0,0.002081,0.996299,0.947314,0.963118,0.967337,0.979391,0.915047,0.178698
products_data.csv|__unknown__|seller_id:342919||products_data.csv|__unknown__|seller_id:510509,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:342919,products_data.csv|__unknown__|seller_id:510509,__unknown__,__unknown__,1,1,high,pending,,0.0,0,1,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0,17.346734,0.0,5.782245,0,0,0,2,0.196205,0.254663,673,673,0.333333,0.376488,0.083334,0.482143,0.071429,0.279762,0.0,0.0,0.827381,0.251488,8.0,285.0,2.0,555.0,0.009134,0.03361,0.0,0.0,0.222222,0.019955,0.94932,0.799313,0.879429,0.856919,0.699971,0.612932,0.021196
products_data.csv|__unknown__|seller_id:509685||products_data.csv|__unknown__|seller_id:593068,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:509685,products_data.csv|__unknown__|seller_id:593068,__unknown__,__unknown__,1,1,high,pending,,0.0,0,1,0,0,0,2,0,0,0,0.363636,0.1,0.363636,0.263636,0,11.037477,0.0,5.518738,1,0,0,2,0.131712,0.341228,673,673,0.245536,0.247024,0.260416,0.389881,0.438988,0.059523,0.0,0.0,0.837798,0.444941,2.0,28.0,6.0,226.0,0.061641,0.005927,0.0,0.0,0.333333,0.062259,0.986973,0.862256,0.924118,0.906063,0.629346,0.671906,0.056273
products_data.csv|__unknown__|seller_id:550719||products_data.csv|__unknown__|seller_id:575467,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:550719,products_data.csv|__unknown__|seller_id:575467,__unknown__,__unknown__,1,1,high,pending,,0.666667,0,1,0,0,0,1,2,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.0,0.728517,673,673,0.010417,0.098215,0.376488,0.340774,0.322917,0.087797,0.005953,0.0,0.004465,0.016369,1.0,4.9,8.5,187.5,0.041142,0.008239,0.142857,0.0,0.071429,0.001633,0.957188,0.755863,0.872026,0.866884,0.690251,0.577393,0.022781
products_data.csv|__unknown__|seller_id:344175||products_data.csv|__unknown__|seller_id:560483,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:344175,products_data.csv|__unknown__|seller_id:560483,__unknown__,__unknown__,1,1,high,pending,,1.0,0,1,0,0,0,3,2,0,0,0.066667,0.416667,0.416667,0.35,0,11.001109,0.0,5.500554,1,0,0,2,0.0,0.696537,673,673,0.119048,0.196429,0.105655,0.040178,0.202381,0.120536,0.0,0.0,0.010417,0.126488,3.0,9.5,1.5,29.5,0.022082,0.010554,0.0,0.0,0.1,0.009351,0.979548,0.855853,0.920387,0.946403,0.866224,0.733528,0.017401
products_data.csv|__unknown__|seller_id:435049||products_data.csv|__unknown__|seller_id:560483,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:435049,products_data.csv|__unknown__|seller_id:560483,__unknown__,__unknown__,1,1,high,pending,,0.5,0,1,0,0,0,1,1,0,0,0.4,0.416667,0.416667,0.016667,0,10.121186,0.0,5.060593,2,0,0,2,0.0,0.648655,673,673,0.172619,0.019345,0.194941,0.162203,0.238095,0.345238,0.0,0.0,0.886905,0.09375,1.0,2.4,3.5,99.5,0.032379,0.03138,0.0,0.0,0.5,0.005791,0.986199,0.887502,0.932543,0.919793,0.853387,0.704985,0.04539
products_data.csv|__unknown__|seller_id:55315||products_data.csv|__unknown__|seller_id:634642,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:55315,products_data.csv|__unknown__|seller_id:634642,__unknown__,__unknown__,1,1,high,pending,,1.0,0,1,0,0,0,1,2,0,0,0.0,0.0,0.0,0.0,0,5.56732,0.0,5.56732,0,0,0,2,0.0,0.635923,673,673,0.119048,0.126488,0.610119,0.077381,0.047619,0.418154,0.0,0.008929,0.010417,0.087797,3.0,55.88,16.5,71.0,0.006867,0.086021,0.0,0.2,0.1,0.004905,0.960891,0.788435,0.895404,0.883535,0.6526,0.694814,0.030948
products_data.csv|__unknown__|seller_id:556481||products_data.csv|__unknown__|seller_id:56934,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:556481,products_data.csv|__unknown__|seller_id:56934,__unknown__,__unknown__,1,1,high,pending,,0.5,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,6.126936,0.0,6.126936,0,0,0,2,0.0,0.609117,673,673,0.0,0.288691,0.160714,0.495536,0.632441,0.544643,0.0,0.0,0.886905,0.023809,0.0,15.3,4.0,725.0,0.177519,0.087,0.0,0.0,0.5,0.002547,0.964029,0.770232,0.874371,0.872645,0.630477,0.625674,0.023585
products_data.csv|__unknown__|seller_id:555218||products_data.csv|__unknown__|seller_id:732470,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:555218,products_data.csv|__unknown__|seller_id:732470,__unknown__,__unknown__,1,1,high,pending,,0.333333,0,1,0,0,0,1,1,0,0,0.285714,0.0,0.285714,0.285714,0,6.126936,0.0,6.126936,0,0,0,1,0.0,0.524101,673,673,0.291667,0.081845,0.056548,0.199405,0.135417,0.047619,0.0,0.0,0.982143,0.071429,4.0,1.2,1.0,124.0,0.023288,0.004785,0.0,0.0,0.6,0.005783,0.988609,0.872012,0.919944,0.913338,0.829493,0.6325,0.11723
products_data.csv|__unknown__|seller_id:555218||products_data.csv|__unknown__|seller_id:593068,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:555218,products_data.csv|__unknown__|seller_id:593068,__unknown__,__unknown__,1,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.285714,0.1,0.285714,0.185714,0,5.316006,0.0,5.316006,1,0,0,1,0.0,0.498505,673,673,0.245536,0.081845,0.056548,0.328869,0.202381,0.175595,0.0,0.0,0.837798,0.355655,2.0,1.2,1.0,170.0,0.033474,0.016178,0.0,0.0,0.333333,0.055641,0.976473,0.835033,0.912507,0.900005,0.708205,0.580667,0.056311
products_data.csv|__unknown__|seller_id:581913||products_data.csv|__unknown__|seller_id:689669,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:581913,products_data.csv|__unknown__|seller_id:689669,__unknown__,__unknown__,1,1,high,pending,,1.0,1,0,0,0,1,0,1,0,0,0.166667,0.0,0.166667,0.166667,6.414618,0,6.414618,0.0,0,0,0,3,0.286589,0.779059,673,673,0.172619,0.029762,0.032738,0.726191,0.004465,0.44494,0.0,0.0,0.0,0.142857,1.0,100.0,1.0,1085.5,0.026665,0.052296,0.0,0.0,0.0,0.021903,0.977676,0.801588,0.905022,0.847273,0.652585,0.708174,0.033804
products_data.csv|__unknown__|seller_id:570730||products_data.csv|__unknown__|seller_id:588456,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:570730,products_data.csv|__unknown__|seller_id:588456,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,1.0,0.998011,673,673,0.0,0.0,0.032738,0.00744,0.06994,0.011904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.013828,0.002085,0.0,0.0,0.0,0.0,0.99964,0.993031,0.99832,0.996862,0.98315,0.732471,0.361834
products_data.csv|__unknown__|seller_id:524273||products_data.csv|__unknown__|seller_id:700071,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:524273,products_data.csv|__unknown__|seller_id:700071,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.957129,0.940173,673,673,0.0,0.022322,0.038691,0.005953,0.035714,0.010416,0.0,0.0,0.0,0.0,0.0,36.0,1.0,1.0,0.014481,0.002595,0.0,0.0,0.0,0.0,0.998422,0.974243,0.989346,0.990093,0.973094,0.679164,0.631078
products_data.csv|__unknown__|seller_id:562273||products_data.csv|__unknown__|seller_id:633274,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:562273,products_data.csv|__unknown__|seller_id:633274,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.984642,0.767872,673,673,0.0,0.135417,0.03869,0.0,0.061012,0.00744,0.0,0.0,0.0,0.0,0.0,2300.0,1.0,0.0,0.014593,0.002432,0.0,0.0,0.0,0.0,0.996484,0.929101,0.985487,0.990977,0.994563,0.73867,0.628213
products_data.csv|__unknown__|seller_id:522821||products_data.csv|__unknown__|seller_id:523410,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:522821,products_data.csv|__unknown__|seller_id:523410,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.893363,0.94981,673,673,0.0,0.014881,0.238095,0.001488,0.002977,0.001488,0.0,0.0,0.0,0.001488,0.0,100.0,5.0,2.0,0.00124,0.000253,0.0,0.0,0.0,3e-05,0.996529,0.957015,0.970114,0.994966,0.996013,0.657055,0.43361
products_data.csv|__unknown__|seller_id:522081||products_data.csv|__unknown__|seller_id:534025,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:522081,products_data.csv|__unknown__|seller_id:534025,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.862428,0.999895,673,673,0.0,0.0,0.168155,0.001488,0.001488,0.002976,0.0,0.0,0.0,0.001488,0.0,0.0,3.0,5.0,0.000105,0.000714,0.0,0.0,0.0,1.8e-05,0.996556,0.951011,0.985356,0.996738,0.995892,0.680308,0.410239
products_data.csv|__unknown__|seller_id:522821||products_data.csv|__unknown__|seller_id:524490,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:522821,products_data.csv|__unknown__|seller_id:524490,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.931813,0.774663,673,673,0.0,0.229166,0.28869,0.002976,0.001488,0.004464,0.0,0.0,0.0,0.007441,0.0,360.0,6.0,11.0,0.00116,0.001447,0.0,0.0,0.0,9.2e-05,0.998042,0.963197,0.973465,0.997386,0.996776,0.67564,0.429427
