alias_normalized,from_tijkc3xx_count,from_suspected_strong_count,from_suspected_weak_count,from_suspected_imposter_count,source_presence_count,is_official_benchmark_alias,is_aux_graph_expanded_alias,linked_aux_fingerprint_count,linked_aux_fingerprints
420highstreet,5,0,0,0,1,true,false,2,0x37EA1D552B4D9F8F || 7AFFCC400C5176F9D9310D6537EA1D552B4D9F8F
420king420,1,0,0,0,1,true,false,2,0BC3F6E5CB4A58B09AF6BFBB1F4E89CE91D101CE || 0x1F4E89CE91D101CE
420liberty,2,0,0,0,1,true,false,2,0x0B28E33A86A1126D || DA6AA321B67E7C95EB37D9AF0B28E33A86A1126D
420markkinat,1,0,0,0,1,true,false,2,0x20A266B1E280B615 || E492D8E9A7B7E180CB32A3A020A266B1E280B615
420pharma,1,0,0,0,1,true,false,2,0x83933A6A867E0759 || 49756046E7C0094E6D71721383933A6A867E0759
420pros,1,0,0,0,1,true,false,2,0x3A494D28809E343C || EEE5CCB52806CE38246F0DBF3A494D28809E343C
420souvenirs,1,0,0,0,1,true,false,2,0xB9115117C4161B31 || 9BAF5A77286D277A2286F811B9115117C4161B31
420swe,2,0,3,0,2,true,false,2,0x61E6278272B33E23 || C49EA422F965D16D1AFF832161E6278272B33E23
420tou,1,0,0,0,1,true,false,2,0x8996D07C21D05757 || D8C25DFA2002E2EA138AADB48996D07C21D05757
420tqc,1,0,0,0,1,true,false,2,0x9298B04725FF52AA || A158ADCEAB163C81A95741189298B04725FF52AA
420twentyfour7,1,0,0,0,1,true,false,0,
420twentyfourseven,1,0,0,0,1,true,false,2,0x8736ECAFB92E6427 || 3E92E82ED0A1AAF885B95A3A8736ECAFB92E6427
420uk,1,0,0,0,1,true,false,2,0xCF2C2EADC944A656 || 4D31A6F5C217F6C4C8CA07CDCF2C2EADC944A656
420wholesale,1,0,0,0,1,true,false,2,0x8FB7133DBE1C3F35 || 356836E7C1E52D2C3ECE0CAA8FB7133DBE1C3F35
42btc,1,0,0,0,1,true,false,2,0xFA93B31332F5BBE5 || 4686E729DB062CEE07023441FA93B31332F5BBE5
42fe0212d6-store,1,0,0,0,1,true,false,2,0xFC42278E28B22EA0 || D0EAB44BD89110BE05BDC4D5FC42278E28B22EA0
42zero,1,0,0,0,1,true,false,2,0xE2500E5801F92480 || 1B4D322CD1A4EEA22E4656C0E2500E5801F92480
43v3r,1,0,0,0,1,true,false,2,0xFF27611C3AF8BE06 || A133FE99279C612E45A12112FF27611C3AF8BE06
448grams,1,0,0,0,1,true,false,2,0x98E30BF3CAA50F4C || 4F08F94DF1396EBB2BCAB91C98E30BF3CAA50F4C
450braiseit,2,0,4,0,2,true,false,2,0x0CE3DF5CA963CFC6 || C3FC5B5F78889CFE0882C87F0CE3DF5CA963CFC6
45862135,3,0,0,0,1,true,false,2,0x4F0C32CFEE1C5B46 || 72A81947F281E33865203BC94F0C32CFEE1C5B46
45cal,1,0,0,0,1,true,false,2,0xDDB0099FEE2F9B91 || 81D461FA267ED6C9CEAA3214DDB0099FEE2F9B91
460braiseit,1,0,1,0,2,true,false,0,
462341486751,1,0,0,0,1,true,false,2,0x067F1B5D53BB81A9 || 70D7C35C8AEC348121BD6379067F1B5D53BB81A9
48lawrence,1,0,0,0,1,true,false,2,0xE2AE9FBF830AA0D3 || 1B5B0DC2AF652BA5F8D7A0D1E2AE9FBF830AA0D3
4blocks,2,0,0,0,1,true,false,2,0xDE9D59F5654D3960 || 45FE137837E1778234C7227EDE9D59F5654D3960
4eyes,1,0,0,0,1,true,false,2,0xB95756488A25A488 || F1CA0648082AE29AEBB1F80AB95756488A25A488
4favre,1,0,0,0,1,true,false,2,0x4DBD049159F7E0A1 || A9E38CCB2D1EAD685D53C0AC4DBD049159F7E0A1
4freecannabisseeds,1,0,0,0,1,true,false,2,0x9345ABFBD699C45F || 693B76C5C8A261A84C8B09469345ABFBD699C45F
4inchdoorhinge,2,0,1,0,2,true,false,2,0xA98745467BFB7F4D || 99F69A485E77365D63E15456A98745467BFB7F4D
4lic3,2,0,0,0,1,true,false,2,0x70C65BB260425566 || DC56FE70EEE60702ECCD25E570C65BB260425566
4motherrussia,1,0,0,0,1,true,false,2,0xB1F3E5CB58CD5417 || 3397DFD1401F6227B64789D7B1F3E5CB58CD5417
4o3t2l3s,2,0,0,0,1,true,false,2,0xCC6B50B207EE034B || 77AF3351345373C42A1C22D6CC6B50B207EE034B
4organic20,2,0,0,0,1,true,false,2,0EBD7D4DC4D3EB812966C9FC5159EF228A1D752F || 0x5159EF228A1D752F
4realdeal,1,0,0,0,1,true,false,2,0xE279002A6B4D43F4 || C9C73F441B4DFE41188F93D2E279002A6B4D43F4
4timesdakilla,1,0,0,0,1,true,false,2,0xF247E7C4BA2FE4A9 || 1ABB01443707B853BDAFAF52F247E7C4BA2FE4A9
4tuckaneers,1,0,0,0,1,true,false,2,0x4D99335E928D0479 || 3D776B8D12E456DE0F0452DD4D99335E928D0479
4u2makemoney,1,1,1,0,3,true,false,0,
4xgold,1,0,0,0,1,true,false,2,0xAB6853F73FADA35B || 4881AAAA98DBEB01C45BD757AB6853F73FADA35B
4you4me4us,2,0,0,0,1,true,false,2,0x21D829CAE65980EE || 9ECAF5AD7B82DEADCF03CBE221D829CAE65980EE
50centsabitch,1,0,0,0,1,true,false,2,0xF64F154AEDA5CE66 || 4D6836582B8A826CB19F385AF64F154AEDA5CE66
51store,1,0,0,0,1,true,false,2,0x8FA7D64C9B3B3312 || 2FA4446DB0E7CF8FB617B8E98FA7D64C9B3B3312
520,1,0,0,0,1,true,false,2,0x002062B31D6BF05E || E5F16BAFD94933A95406DCFC002062B31D6BF05E
5236707,3,0,0,0,1,true,false,2,0x85AD2CE452F83414 || 4FCF0E97D680FD65CDADDF0385AD2CE452F83414
54321,1,0,0,0,1,true,false,0,
5588,3,0,0,0,1,true,false,2,0x282D1686449608D5 || CC60DF60ACA5073C1F6EB51C282D1686449608D5
562434,1,0,0,0,1,true,false,2,0x1F73CB3F68979CAD || F22CE6FEA3FB42FA567694421F73CB3F68979CAD
59674,1,1,1,0,3,true,false,0,
5br7exi5,1,0,3,0,2,true,false,2,0xD85F668010066759 || D3B170219049CA8A1FD912E7D85F668010066759
5catdog5cat5,1,0,0,0,1,true,false,0,
5dollaguides,1,0,0,0,1,true,false,2,0xE7B31895A6968A96 || 95C172DF4E375D035A0F071BE7B31895A6968A96
5entanyl,1,0,0,0,1,true,false,2,0xD71F5F7F684328FA || B03B6C0B24A0C9334F1FFA19D71F5F7F684328FA
5gfor50bucks,2,0,0,0,1,true,false,2,0xCE2E0FCFCD773E29 || C4D8462AF648B081E1191611CE2E0FCFCD773E29
5o_dollar_bills,1,0,0,0,1,true,false,2,0x8887D737EDCCEF7F || 971C3E38C53AA0EA49FEB02F8887D737EDCCEF7F
5star-speed,1,0,0,0,1,true,false,2,0xD75C90647DA111AC || 6661C8C76F1DB61BA2FB1A24D75C90647DA111AC
5starflowers,1,0,1,0,2,true,false,0,
5stargawd,1,0,0,0,1,true,false,2,0xFD00140FB42D3E4E || 3BFD4568DC998FDB460D8212FD00140FB42D3E4E
5starhigh,1,0,0,0,1,true,false,2,0xECFD746A225F309B || 585AAF4056673854014FC589ECFD746A225F309B
5thfloordmv,1,0,0,0,1,true,false,2,0xB8F1809948D01078 || AD93B9F4F718FB4C71B5D2CDB8F1809948D01078
5uperman,1,0,0,0,1,true,false,2,0x0ED6282AC96FCC6C || 5CD10691E4415E4F4111C4D40ED6282AC96FCC6C
5yst3m,1,0,0,0,1,true,false,2,0x53F3EC77EF802C0A || D378A2B1B2039F96BD50CC5753F3EC77EF802C0A
60106g,1,0,0,0,1,true,false,2,0xC287AE07B1BC6E0D || 55213967D0AF3F3365F24001C287AE07B1BC6E0D
609austin14,2,0,0,0,1,true,false,2,0x857EC282BA52223E || B2FD3B3168CF04D3E7D139A9857EC282BA52223E
64nac,1,0,0,0,1,true,false,2,0x57B5A85DCD10D3E7 || CD64B5028EC3A248A122B43857B5A85DCD10D3E7
651012,2,0,0,0,1,true,false,2,0x303B65493FD0C12A || A17F8ED1627B1E433B3F55B4303B65493FD0C12A
69viking,1,0,0,0,1,true,false,2,0x60466D02F465EBB0 || 84A0CC19BCAB2533611BE1AE60466D02F465EBB0
6blacc6opps6,1,0,0,0,1,true,false,0,
6gods,1,0,0,0,1,true,false,2,0xBD5EC464CE11F7E2 || ED5F288C95ECE5F07F29CE8CBD5EC464CE11F7E2
6ixtysec0nds,1,0,0,0,1,true,false,2,0x2854F9BC6D4BE0D3 || 7B8EEFAE845B3EE09F33E7D52854F9BC6D4BE0D3
6ko,1,0,0,0,1,true,false,2,0x82175C9CA99FFB96 || 62227D31CA9D26073C377ED282175C9CA99FFB96
707collective,4,0,0,0,1,true,false,2,0xB999FBBAB2EE28A9 || 795CCFD589B9E5C6D6393C46B999FBBAB2EE28A9
710hookup,2,0,5,0,2,true,false,2,0x11D577BA18B73BD2 || A91A10B7504CB8E84F913FB411D577BA18B73BD2
710hookups,1,0,1,0,2,true,false,0,
710kingpen,1,0,0,0,1,true,false,2,0xC9C02FBA7DB663BC || 971D1E99AA1E43E597526BB1C9C02FBA7DB663BC
710superstore,2,0,4,0,2,true,false,2,0xB3B6C8FDE8EEF294 || 6542A7627977349ACFACC654B3B6C8FDE8EEF294
73caprice,3,3,7,0,3,true,false,2,0xD53DC2E48D414083 || 9DB9530E64B8B836BA3B9AB1D53DC2E48D414083
73fromab,1,1,1,0,3,true,false,0,
75bhee77aqq,1,0,0,0,1,true,false,2,0xAAC80E0109D1C8FE || B639B4E1F37304E2B341229AAAC80E0109D1C8FE
78947894,1,3,3,0,3,true,false,2,0xF7002FBE0B86C3C2 || E3B7E403C51A692E82E8FCE0F7002FBE0B86C3C2
7awjn,1,0,0,0,1,true,false,2,0x0572ABF66B011497 || 74FE9E904AE675F33282C9B10572ABF66B011497
7cuttelatte17,1,0,0,0,1,true,false,2,0x57AEEDF0230569DB || 5F35A9EDD27A85BF5FC88F8457AEEDF0230569DB
7eleven,3,0,0,0,1,true,false,2,0x5503670463A6A1A1 || 4A9A0BCBAF2423776143D8415503670463A6A1A1
7redbull,1,0,0,0,1,true,false,0,
7yup,1,0,0,0,1,true,false,2,0xEBF3F25B69A0F13A || 37DFC807AB40CF232C0FF6D5EBF3F25B69A0F13A
800n,1,0,0,0,1,true,false,0,
80hd,1,1,1,0,3,true,false,0,
83519532,1,0,0,0,1,true,false,2,0x5BEFEF295B6AC16A || DD7AC132A6204119F3AA28B45BEFEF295B6AC16A
878boeing,1,0,0,0,1,true,false,0,
88hd,1,0,0,0,1,true,false,2,0x3988DC67D9B89778 || 4115D3365F07129EFDAC61CB3988DC67D9B89778
89418645,1,7,7,0,3,true,false,2,0x875E12C84BC263DF || ABB798BDB600C9DF5089C24B875E12C84BC263DF
8arracruda,1,0,0,0,1,true,false,2,0x78194ED73C0B82EB || 62A2174242FF110D732BC79678194ED73C0B82EB
8bitsnow,1,0,0,0,1,true,false,2,0xDE9FCC368832AB67 || 4E34FDDD776A51188743E6D5DE9FCC368832AB67
8bkh2nbv,1,0,0,0,1,true,false,2,0x570FDEAD0CE136EA || C2E41B1F2B5FB9116B27AC98570FDEAD0CE136EA
8dfloristi8d,1,0,0,0,1,true,false,2,0x13E909B90A60307F || 7D5370E0D196543011691F2013E909B90A60307F
8pindip,1,0,0,0,1,true,false,0,
8subrosa88,1,0,0,0,1,true,false,2,0xF613CA6704675ABE || F4BC78182E399BB2430D14D2F613CA6704675ABE
8yplib,2,0,0,0,1,true,false,2,0xCDE8B4C2540470E1 || B23B5D60FA6DA976DE05EF3BCDE8B4C2540470E1
911team,1,0,0,0,1,true,false,2,0x2DE116D32753A557 || 6E642F392379E54828C9B2EB2DE116D32753A557
911turbo,1,0,0,0,1,true,false,2,0x044EACFFBA316D7D || 44A60A479198C2291F8DDB06044EACFFBA316D7D
92iprods,1,0,0,0,1,true,false,2,0xE456598B552923C2 || 374D9D7E5A9DBF8CC18854B7E456598B552923C2
9876,1,0,0,0,1,true,false,0,
99pptry,1,0,0,0,1,true,false,2,0x043EDE6AA445C342 || 343FB5A7A57D57557F9D2C76043EDE6AA445C342
99redfire99,1,0,0,0,1,true,false,0,
99rtg2hjh7,1,0,0,0,1,true,false,2,0x180647756C696D78 || F864DE8923D690850A694B1A180647756C696D78
9pfrank,1,0,0,0,1,true,false,0,
9thwonder,2,0,0,0,1,true,false,2,0xC9CC831E9FF61FEE || 47CC85B916AFA57DFFF56219C9CC831E9FF61FEE
===supermario===,0,0,2,0,1,true,false,2,0x0A1FE74782123712 || 722FF0972FD6E858D1A6E8C30A1FE74782123712
[cdarwin],1,0,0,0,1,true,false,0,
\n,1,0,0,0,1,true,false,0,
\n                    \n,1,0,0,0,1,true,false,0,
\r\n,1,0,0,0,1,true,false,0,
\r\n                    \r\n,1,0,0,0,1,true,false,0,
__jinglebells__,1,1,1,0,3,true,false,0,
_bic_,1,0,3,0,2,true,false,2,0xEC6E4B472F5B3A41 || 70CA19B31A65EBC4087A8EE7EC6E4B472F5B3A41
_cashmachine_,1,0,0,0,1,true,false,2,0xCABDCDACD1D143B3 || 8191FDCB6D4ECC8651604C92CABDCDACD1D143B3
_drugs.inc_,1,0,0,0,1,true,false,2,0x56D6981C3275EED0 || 9ACA1422C062A972D3EA0AA656D6981C3275EED0
_light,2,0,0,0,1,true,false,2,0xA361B3C0E932F8E9 || 803256260EC47D270869E8F5A361B3C0E932F8E9
_medicus_,2,0,2,0,2,true,false,0,
_methbuster_,1,0,0,0,1,true,false,2,0x0224368AD48AC6D8 || C5797B3ED5F9C0C40BA8907D0224368AD48AC6D8
_osprey_,1,0,0,0,1,true,false,2,0AE531F67643483E855252CF761F7C9F90823A45 || 0x761F7C9F90823A45
_snow_white_,1,0,0,0,1,true,false,2,0xF73A903FAE1867F9 || 7276296DD7E96299DA38AD7AF73A903FAE1867F9
_thc_,1,1,1,0,3,true,false,0,
a la cartel,1,0,3,0,2,true,false,2,0xDB6805B8F2EF17C3 || C08A40BD3A5AF0E6CD2B043FDB6805B8F2EF17C3
a&#108;exandrus,1,0,0,0,1,true,false,0,
a&#108;exsosa1kg,1,0,0,0,1,true,false,0,
a+ accounts,1,0,0,0,1,true,false,2,0x79BEEB47ABC2E07E || 8A461A670D827BA6633562D979BEEB47ABC2E07E
a++swissseller,1,0,4,0,2,true,false,2,0x7A555F47480C2388 || D9F9B39A38A46954CC0311E97A555F47480C2388
a-1,1,0,0,0,1,true,false,2,0xA5C17172BFDDCA17 || F07C3569A9BB2C8516FE05AFA5C17172BFDDCA17
a-and-c-labs,1,0,0,0,1,true,false,2,0xD12C9170C72A7FA0 || B210B2C182BAFA67EB24901FD12C9170C72A7FA0
a-e-f,1,0,1,0,2,true,false,0,
a-jin,1,0,0,0,1,true,false,2,0x5803F2F64967D427 || 7C2B680F7BDF445BB0254FFE5803F2F64967D427
a-klinikka,1,0,0,0,1,true,false,2,0xD4608A9CA3396C03 || 8A46753A47AA03643E4997B7D4608A9CA3396C03
a-oilproductsde,1,0,0,0,1,true,false,0,
a-pvp,2,0,0,0,1,true,false,2,0x7A90BC615DACFD2C || EF4E734785EC587F3E3CAC207A90BC615DACFD2C
a-team,2,3,4,0,3,true,false,2,0x3B2AB95C7B3007DD || D4E28F4AB39CEEA03CE885F93B2AB95C7B3007DD
a.c.a.b.,1,0,0,0,1,true,false,2,0x1D4C1D62728A0892 || F45BDBAF233CD67A31B09AFF1D4C1D62728A0892
a0101,1,0,0,0,1,true,false,2,0xAFB3D4BF630BC7E5 || 1049A96169E786CA03CC9F52AFB3D4BF630BC7E5
a1crack,5,0,0,0,1,true,false,2,0x641195A24FAF0B92 || 45193CA57D457B290A68C0AA641195A24FAF0B92
a1fbg,2,0,0,0,1,true,false,2,0xEB383FD09E901D22 || 1480D49390AC223038248438EB383FD09E901D22
a1sampler,2,7,7,0,3,true,false,2,0xA8263F383349DB63 || AB74026A0DAC3E06B2FE3CB9A8263F383349DB63
a1whipper,2,0,0,0,1,true,false,2,0x9A0EF042F6DA4651 || 596F22F73FABDF4266FE14879A0EF042F6DA4651
a2uk,1,0,1,0,2,true,false,0,
a4diblesubs,1,0,0,0,1,true,false,2,0xB28D307BE08F4DED || EA6C60F7628046A3ADE58B4AB28D307BE08F4DED
a6n89,1,0,0,0,1,true,false,2,0x2EB2820A328420BB || 3CAC6F685FE9DB54DC3A269B2EB2820A328420BB
a8milo,1,0,0,0,1,true,false,2,0xF5A112078B799A66 || AB2F84CDCBCC7530BD705D85F5A112078B799A66
aaa1,1,0,0,0,1,true,false,2,0881FE8F3B831FC949ECE034FB59235C829D5E1C || 0xFB59235C829D5E1C
aaadutchpharm,1,0,1,0,2,true,false,0,
aaamazon,1,0,0,0,1,true,false,2,0xF272D70BF6DDCF38 || C12EA80498D7B50DE6016BCBF272D70BF6DDCF38
aaapee911,1,0,1,0,2,true,false,2,0x1A01A13BDBE52326 || 14B44AF675FB69E0E484C7A51A01A13BDBE52326
aadison,1,0,0,0,1,true,false,2,0x69CF9FEFD75D4148 || 35BA7839AB91D3DFDF96CA0269CF9FEFD75D4148
aalbion,1,0,0,0,1,true,false,2,0x03B265185FC3F9E4 || 3FBA6D00C1CA54BADC6083E303B265185FC3F9E4
aaram,1,0,0,0,1,true,false,2,0xCAD88E533988DA3C || D527BC899DEA5D8D32F7CB29CAD88E533988DA3C
aaron1000,1,0,0,0,1,true,false,2,0x686AD7D82F263DAF || D03FFD1D3038495A84222425686AD7D82F263DAF
aaronyates,1,0,0,0,1,true,false,2,0x5CC3710DAFD33662 || 44693A4E07804A4CD7CD5A155CC3710DAFD33662
aarto10,1,1,1,0,3,true,false,0,
aas1,1,0,0,0,1,true,false,2,0x218CEBF1763354C4 || A2BE11269D4AED241FDB72C7218CEBF1763354C4
aasworldwide,2,0,0,0,1,true,false,2,0xC6FA064C1E448890 || BA01F20B63F0D0E360E99069C6FA064C1E448890
abagnale,4,0,2,0,2,true,false,0,
abap001,1,0,0,0,1,true,false,0,
abbysemaj42,1,0,0,0,1,true,false,2,0xC36545FD66CC6DBC || E1432493564D3724924AE093C36545FD66CC6DBC
abc1025,1,0,0,0,1,true,false,2,0xD8E39EA7E86461D8 || 4A59D27FCB7E3DEEEC0924F2D8E39EA7E86461D8
abc123chems,3,0,6,0,2,true,false,2,0FF5CC08FF2C3512D2368E087EE00593EB28C30E || 0x7EE00593EB28C30E
abcadef,1,0,0,0,1,true,false,2,0FADB73B44EBA191C7AE8F34C9EE6B44DD311C8B || 0xC9EE6B44DD311C8B
abcards,1,0,0,0,1,true,false,2,0x9039698706FACFE7 || AFFD72196569E69E733281249039698706FACFE7
abcgo,3,0,0,0,1,true,false,2,0x5E145BB16FA60BD7 || D97DCC1DF62EE91BF2C20A2A5E145BB16FA60BD7
abcpush4u,1,0,0,0,1,true,false,2,0xF363F90EDE52D38B || BBD7EFA639A01ABABCA721AEF363F90EDE52D38B
abdi88hki,1,0,0,0,1,true,false,2,0x8AFA25DA031611A6 || 9C0D740309D7C672556FF29A8AFA25DA031611A6
abdou777,1,0,0,0,1,true,false,2,0xE9719E90A369A890 || C92674A2F291CD8DA87EA4A0E9719E90A369A890
abdul,1,0,0,0,1,true,false,2,0xC0CE208446B1A7A5 || A2047FA34CBE979FAECE2A02C0CE208446B1A7A5
abelincolnlogs,3,0,7,0,2,true,false,2,0xD7BF91DBD8C70D15 || 42ED0949EDD956FD82FCD169D7BF91DBD8C70D15
abfos,1,0,1,0,2,true,false,0,
abgal,5,0,0,0,1,true,false,2,0xCFC07B9B1D3DAD83 || 8D70BF0B1878DA7DFF99BD51CFC07B9B1D3DAD83
abit,2,0,0,0,1,true,false,2,0x655398D53EF6BFF7 || 6CDCAD7D743D15F734A377B6655398D53EF6BFF7
ablearcher,2,0,0,0,1,true,false,2,0F2E75F3427B89EA5BC708FC8186CA9F56CFD717 || 0x8186CA9F56CFD717
ablonelsd,6,0,0,0,1,true,false,2,0x9392793CBA7C4829 || 5DC1B67554DF18B44FBEE2329392793CBA7C4829
abouanas,1,0,0,0,1,true,false,2,0xC461EB31F13E25A2 || 2BB8E3BE0D9AA9AE4E8C4F0EC461EB31F13E25A2
abovetheclouds,1,0,0,0,1,true,false,2,0x4E178F237CFBDCAE || 4B851A59FC511EC98B85A6AF4E178F237CFBDCAE
abovethelaw,1,0,0,0,1,true,false,2,0xA6C9CCE4725D8815 || 48EED2276A8C839BF048E015A6C9CCE4725D8815
abracadabrauk,1,0,0,0,1,true,false,2,0BF9518FB700582B21906B3996909E7CD7620628 || 0x96909E7CD7620628
abrakadabra,1,1,1,0,3,true,false,2,0x62B31EB726E28D89 || E6C7A4F280A433011E99643B62B31EB726E28D89
abrakadabras,1,0,0,0,1,true,false,0,
abrakadabrauk,1,0,0,0,1,true,false,2,0x6AB2BC18DCD08598 || C935E40EB44540B5281141F96AB2BC18DCD08598
absolutcola,1,0,0,0,1,true,false,2,0xD84C7180B314EE8B || 18BB2011AB76E2234B364A3AD84C7180B314EE8B
absolutelyfabulous,1,0,0,0,1,true,false,0,
abstractxtracts,1,0,0,0,1,true,false,2,0x822933737989ABD1 || 21155F8BD0498EE9ACF44438822933737989ABD1
abuhasan,2,1,1,0,3,true,false,2,0x2A57BBD138985087 || C89F2A3F0ECFF1381D51374E2A57BBD138985087
abuhasan(2),0,2,2,0,2,true,false,2,0xB5694AFD055C023C || D689048A8A5B098162364F48B5694AFD055C023C
abuseme321,1,0,0,0,1,true,false,2,0xBFC60D8EAF1B90A3 || 49463D739B77A1949FB5271DBFC60D8EAF1B90A3
acab2016,4,0,9,0,2,true,false,2,0x13BC89A63ED850D2 || A26D7F6009EAD2731E8D956D13BC89A63ED850D2
acab23,1,0,0,0,1,true,false,2,0x29A7ECE499F11CA2 || 14E7F7A487D3CC1C89D73F2529A7ECE499F11CA2
acab29,1,0,1,0,2,true,false,2,0x9D9FDA0E6C98A486 || 775820EA47164899AB85DE759D9FDA0E6C98A486
acab29(2),0,0,2,0,1,true,false,2,0x1323EA5223DB40AD || FEB1CCBC92F8D5AF6C63D48E1323EA5223DB40AD
acab84,2,0,1,0,2,true,false,2,0x8F4670B35AE14B7F || CE6074BD675A9B5E17A5D2EB8F4670B35AE14B7F
acab840,1,0,0,0,1,true,false,0,
acapulcogold420,1,0,0,0,1,true,false,2,0x908472021BE5AC22 || 562AB7E59FD2F10B7D4E0283908472021BE5AC22
acba,1,0,0,0,1,true,false,0,
acc4btc,5,0,1,0,2,true,false,2,0xF3C9419375591D69 || F8325649D45A3443E5EE7DDAF3C9419375591D69
accept,8,0,15,0,2,true,false,2,0x66BE6847D41215F7 || 922FE37C13F2A1786EE1C64166BE6847D41215F7
acceptt,1,0,1,0,2,true,false,0,
access2,6,0,11,0,2,true,false,2,0x88B9EABD9D7C0D33 || 803D02236B01FCBADF3FAEA088B9EABD9D7C0D33
accessgranted,1,0,0,0,1,true,false,2,0xD0B4755509C7DC70 || 3089A6EB507BAEB2BA14053ED0B4755509C7DC70
accidentalgenius,1,0,1,0,2,true,false,0,
accmonster,1,0,0,0,1,true,false,2,0x0F693A5421A49A1B || 22F918E2C39D4E2026A5803F0F693A5421A49A1B
accountdealer,1,0,0,0,1,true,false,2,0x686401446D49C6FB || F618DC0B570F943A17A0AA0C686401446D49C6FB
accountempire,1,0,0,0,1,true,false,2,0x5E35B9538DB8C7F5 || DFE3D59BE46B513227153E285E35B9538DB8C7F5
accountgenie,1,0,0,0,1,true,false,2,0x8F5DA77EE847219C || 31304BCBFA6AA4BB453D58058F5DA77EE847219C
accountguru,2,0,0,0,1,true,false,0,
accounthero,2,0,1,0,2,true,false,2,0x64FC4498F5A48C5C || B0893E613B89E71CC727E99964FC4498F5A48C5C
accounthero(2),0,0,2,0,1,true,false,2,02D36D88A3D8D0CBFD144A08F7B558F03C952C68 || 0xF7B558F03C952C68
accountking,1,0,0,0,1,true,false,0,
accountmaster,1,0,0,0,1,true,false,0,
accountomania,1,0,0,0,1,true,false,2,0x91C6A862D17F9BE1 || 345881B8DE70B5185EBF742C91C6A862D17F9BE1
accountsale,1,0,0,0,1,true,false,0,
accountshack,1,0,0,0,1,true,false,2,0x4AB549E74D80D779 || 86D7D37BA842A7D04F1093084AB549E74D80D779
accountshop,1,1,1,0,3,true,false,0,
accur8,1,0,0,0,1,true,false,2,0xA7793D5EA37BBBF9 || D657DD9EF5340AC7490E564BA7793D5EA37BBBF9
accusations,1,0,0,0,1,true,false,2,0x44CA70F8F7DD456A || 898824C4B6ACAB231FE5FE0644CA70F8F7DD456A
accusource,1,0,0,0,1,true,false,2,0xC71248A7E4211541 || CF6A6BABF2383F13B00AC416C71248A7E4211541
ace.of.spades,1,0,0,0,1,true,false,2,0x23312558769FE94A || 9F40CA826AB0B6E4742935E923312558769FE94A
ace13r3vk7,1,0,0,0,1,true,false,2,0xF75759031CF5282F || 679BB59D3A72BE28616B49FEF75759031CF5282F
ace7,1,0,0,0,1,true,false,2,0x59AB931F5CA86D89 || 3D9C037D8763C2F11F6B4A6E59AB931F5CA86D89
ace_of_spades,2,0,0,0,1,true,false,2,0x8568CCBEEC45E25C || 2F55A6E960B42A0CADD955B78568CCBEEC45E25C
acebillson,1,0,0,0,1,true,false,2,0xE11ED6FB2050FEBD || ED61982917515C6FCE56A44CE11ED6FB2050FEBD
acedoc,1,0,0,0,1,true,false,2,0x45111E1800F50DE4 || DDC59FCF94A5228DCE3789F545111E1800F50DE4
acehigh,1,0,0,0,1,true,false,2,0x16DB36CFAE5F90DF || A0402EFB7DD66F9F85DBBB6A16DB36CFAE5F90DF
acer007,1,0,0,0,1,true,false,2,0xDBA9ABD443992273 || 53182DD2AFF110C15080F938DBA9ABD443992273
acer12,1,0,0,0,1,true,false,0,
acerola,1,0,0,0,1,true,false,0,
acershop,1,1,1,1,4,true,false,0,
acetrifecta,1,0,0,0,1,true,false,2,0x9A467F129DB4EF9B || FB51AD43BFA7E53E5384EB369A467F129DB4EF9B
acheter.en.france,1,0,3,0,2,true,false,2,0x0C881D42268B863C || 963BAF221905DFA8BF86CAD30C881D42268B863C
acheterenfrance,1,0,0,0,1,true,false,0,
achilstuff,1,1,1,0,3,true,false,0,
achlysuk,2,0,0,0,1,true,false,2,0x5FE0570443B766FA || B4C90B59B2EA67BB71AFA4035FE0570443B766FA
achman,1,0,0,0,1,true,false,2,0x1A7C4A3424B03280 || 5D28DB26344548E7244B19F51A7C4A3424B03280
achtzehnelf,1,0,0,0,1,true,false,2,0x405D34F7B3D3C73D || C8343BD8D889FE85863D0F4D405D34F7B3D3C73D
acid-monster,2,0,0,0,1,true,false,2,0xC1946C2CABCB3457 || F98752B65AEC8FE173C684C4C1946C2CABCB3457
acid-store,1,0,0,0,1,true,false,2,0xA6FC1CD7240575BD || 3EC456EAA6EC9CCFFB8C4E48A6FC1CD7240575BD
acid16,1,1,1,0,3,true,false,0,
acid17,1,0,0,0,1,true,false,2,0x0EBF153D8EE9A8CD || B071322E62537DA0FEEA88700EBF153D8EE9A8CD
acid2525,2,0,0,0,1,true,false,0,
acidandmore,1,0,0,0,1,true,false,0,
acidanonymous,4,1,1,0,3,true,false,2,0x16245E7A4E490CD8 || 319687C4E3BF3B65D7D837B216245E7A4E490CD8
acidanonymous(2),0,2,3,0,2,true,false,2,0x4E05866ECDF44576 || DB36F167CABAF4615A5406494E05866ECDF44576
acidanonymousaa,2,1,2,0,3,true,false,0,
acidbaklava,1,0,0,0,1,true,false,0,
acidboy89,1,0,0,0,1,true,false,2,0x97C723961AEEF12F || CC59160535EB59E5EC39CF8F97C723961AEEF12F
acidboypcm,1,0,0,0,1,true,false,2,0x89C81607923F174E || 22DF5E1B3D6ADFD5B11BBC8089C81607923F174E
