model_id,role,metric,observed,bootstrap_mean,bootstrap_std,ci_lower,ci_upper,valid_resamples,n_rows,n_positive,n_negative,n_groups
step15_clean_multitask_phase4_seed_mean,step15_clean_evidence_type_curriculum_seed_mean,map,0.691266,0.679873,0.134983,0.380788,0.890543,5000,106,21,85,39
step15_clean_multitask_phase4_seed_mean,step15_clean_evidence_type_curriculum_seed_mean,mrr,1.000000,0.988627,0.095659,1.000000,1.000000,5000,106,21,85,39
step15_identifier_operational_phase4_seed_20260320,step15_operational_identifier_control_seed,roc_auc,0.870588,0.871556,0.050723,0.755814,0.954048,5000,106,21,85,39
step15_identifier_operational_phase4_seed_20260320,step15_operational_identifier_control_seed,average_precision,0.698764,0.695911,0.118150,0.411830,0.873949,5000,106,21,85,39
step15_identifier_operational_phase4_seed_20260320,step15_operational_identifier_control_seed,pr_auc,0.698764,0.695911,0.118150,0.411830,0.873949,5000,106,21,85,39
step15_identifier_operational_phase4_seed_20260320,step15_operational_identifier_control_seed,map,0.698764,0.695911,0.118150,0.411830,0.873949,5000,106,21,85,39
step15_identifier_operational_phase4_seed_20260320,step15_operational_identifier_control_seed,mrr,1.000000,0.993449,0.064626,1.000000,1.000000,5000,106,21,85,39
step15_identifier_operational_phase4_seed_20260321,step15_operational_identifier_control_seed,roc_auc,0.872829,0.870716,0.053180,0.748954,0.956055,5000,106,21,85,39
step15_identifier_operational_phase4_seed_20260321,step15_operational_identifier_control_seed,average_precision,0.709469,0.702964,0.121921,0.402277,0.882884,5000,106,21,85,39
step15_identifier_operational_phase4_seed_20260321,step15_operational_identifier_control_seed,pr_auc,0.709469,0.702964,0.121921,0.402277,0.882884,5000,106,21,85,39
step15_identifier_operational_phase4_seed_20260321,step15_operational_identifier_control_seed,map,0.709469,0.702964,0.121921,0.402277,0.882884,5000,106,21,85,39
step15_identifier_operational_phase4_seed_20260321,step15_operational_identifier_control_seed,mrr,1.000000,0.993975,0.063121,1.000000,1.000000,5000,106,21,85,39
step15_identifier_operational_phase4_seed_20260322,step15_operational_identifier_control_seed,roc_auc,0.895798,0.892655,0.049812,0.779340,0.973308,5000,106,21,85,39
step15_identifier_operational_phase4_seed_20260322,step15_operational_identifier_control_seed,average_precision,0.772570,0.761895,0.105659,0.509104,0.915789,5000,106,21,85,39
step15_identifier_operational_phase4_seed_20260322,step15_operational_identifier_control_seed,pr_auc,0.772570,0.761895,0.105659,0.509104,0.915789,5000,106,21,85,39
step15_identifier_operational_phase4_seed_20260322,step15_operational_identifier_control_seed,map,0.772570,0.761895,0.105659,0.509104,0.915789,5000,106,21,85,39
step15_identifier_operational_phase4_seed_20260322,step15_operational_identifier_control_seed,mrr,1.000000,0.996367,0.050795,1.000000,1.000000,5000,106,21,85,39
step15_identifier_operational_phase4_seed_mean,step15_operational_identifier_control_seed_mean,roc_auc,0.882913,0.882513,0.051118,0.767612,0.966451,5000,106,21,85,39
step15_identifier_operational_phase4_seed_mean,step15_operational_identifier_control_seed_mean,average_precision,0.745849,0.741078,0.110435,0.479067,0.906404,5000,106,21,85,39
step15_identifier_operational_phase4_seed_mean,step15_operational_identifier_control_seed_mean,pr_auc,0.745849,0.741078,0.110435,0.479067,0.906404,5000,106,21,85,39
step15_identifier_operational_phase4_seed_mean,step15_operational_identifier_control_seed_mean,map,0.745849,0.741078,0.110435,0.479067,0.906404,5000,106,21,85,39
step15_identifier_operational_phase4_seed_mean,step15_operational_identifier_control_seed_mean,mrr,1.000000,0.997983,0.035203,1.000000,1.000000,5000,106,21,85,39
step15_identity_only_phase4_seed_20260320,step15_identity_only_curriculum_control_seed,roc_auc,0.875630,0.874387,0.054026,0.750408,0.962358,5000,106,21,85,39
step15_identity_only_phase4_seed_20260320,step15_identity_only_curriculum_control_seed,average_precision,0.623341,0.628021,0.139630,0.340055,0.872680,5000,106,21,85,39
step15_identity_only_phase4_seed_20260320,step15_identity_only_curriculum_control_seed,pr_auc,0.623341,0.628021,0.139630,0.340055,0.872680,5000,106,21,85,39
step15_identity_only_phase4_seed_20260320,step15_identity_only_curriculum_control_seed,map,0.623341,0.628021,0.139630,0.340055,0.872680,5000,106,21,85,39
step15_identity_only_phase4_seed_20260320,step15_identity_only_curriculum_control_seed,mrr,1.000000,0.864046,0.251066,0.250000,1.000000,5000,106,21,85,39
